"","Region","Square","Species","Max_BE","BE_Category","Sq_number","Num_PC","Percent_PC","Abundance","Num_of_Squares","fill","stroke"
"540","2","11NR87","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"541","2","11NR88","Black-chinned Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"542","2","11NS43","Black-chinned Hummingbird","H","POSS","1","1","4.35","0.087","1","#FFA500","#FFA500"
"543","2","11NS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"544","2","11NS52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"545","2","11NS60","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"546","2","11NS61","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"547","2","11NS73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"548","3","11NQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"549","3","11NQ32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"550","3","11NQ33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"551","3","11NQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"552","3","11NQ43","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"553","3","11NQ54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"554","4","11MQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"555","4","11MQ43","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"556","4","11MQ45","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"557","4","11MQ52","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"558","4","11MQ53","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"559","4","11MQ55","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"560","4","11MQ67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"561","4","11MQ73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"562","4","11MQ74","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"563","4","11MQ78","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"564","4","11MQ84","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"565","4","11MR46","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"566","4","11MR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"567","4","11MR60","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"568","4","11NQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"569","4","11NR01","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"570","4","11NR02","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"571","4","11NR05","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"572","4","11NR06","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"573","5","11KQ85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"574","5","11LQ06","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"575","5","11LQ07","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"576","5","11LQ08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"577","5","11LQ13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"578","5","11LQ14","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"579","5","11LQ15","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"580","5","11LQ16","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"581","5","11LQ18","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"582","5","11LQ19","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"583","5","11LQ23","Black-chinned Hummingbird","T","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"584","5","11LQ24","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"585","5","11LQ54","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"586","5","11LQ63","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"587","5","11LQ66","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"588","5","11LQ68","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"589","5","11LQ93","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"590","5","11LQ94","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"591","5","11LR10","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"592","5","11MQ13","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"593","6","11LR22","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"594","6","11LR24","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"595","6","11LR25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"596","6","11LR32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"597","6","11LR33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"598","6","11LR34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"599","7","11LR37","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"600","7","11LR46","Black-chinned Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"601","7","11LR47","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"602","7","11LR48","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"603","7","11LR49","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"604","7","11LR56","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"605","7","11LR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"606","7","11LS70","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"607","8","10FA43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"608","8","10FA52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"609","8","10FA53","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"610","8","10FA85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"611","8","10FA86","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"612","8","10FV77","Black-chinned Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"613","8","10FV78","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"614","8","10FV79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"615","8","10FV88","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"616","8","10FV89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"617","8","10FV97","Black-chinned Hummingbird","H","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"618","8","10FV98","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"619","9","10FB62","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"620","9","10FB72","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"621","9","10FB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"622","9","10FC90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"623","9","10GC03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"624","9","11LS00","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"625","9","11LS01","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"626","9","11LS02","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"627","9","11LS03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"628","10","11LS13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"629","10","11LS23","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"630","10","11LS30","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"631","10","11LS32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"632","10","11LS34","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"633","10","11LS40","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"634","10","11LS41","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"635","10","11LS44","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"636","10","11LS50","Black-chinned Hummingbird","NY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"637","10","11LS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"638","12","10EB71","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"639","12","10EB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"640","12","10FA32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"641","25","10EC24","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"642","26","10EC67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"643","26","10ED31","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"644","26","10FC51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"645","26","10FC54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"646","27","11MS15","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"647","28","11NS08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"648","28","11NS16","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"649","28","11NS25","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"650","28","11NS35","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"651","1","11NQ79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"652","1","11NQ88","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"653","1","11NQ89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"654","1","11NR70","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"655","1","11NR80","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"656","1","11NR82","Black-chinned Hummingbird","D","PROB","1","1","10.0","0.2","1","#FFFF00","#FFFF00"
"657","1","11NR85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"658","1","11NR90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"659","1","11NR91","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"660","1","11NR92","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"661","1","11PQ08","Black-chinned Hummingbird","H","POSS","1","1","5.88","0.1176","1","#FFA500","#FFA500"
"662","1","11PQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"663","1","11PQ18","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"664","1","11PQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"665","1","11PQ34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"666","1","11PQ36","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"667","1","11PQ43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"668","2","11NR69","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"669","2","11NR79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"670","2","11NR87","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"671","2","11NR88","Black-chinned Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"672","2","11NS43","Black-chinned Hummingbird","H","POSS","1","1","4.35","0.087","1","#FFA500","#FFA500"
"673","2","11NS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"674","2","11NS52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"675","2","11NS60","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"676","2","11NS61","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"677","2","11NS73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"678","3","11NQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"679","3","11NQ32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"680","3","11NQ33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"681","3","11NQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"682","3","11NQ43","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"683","3","11NQ54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"684","4","11MQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"685","4","11MQ43","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"686","4","11MQ45","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"687","4","11MQ52","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"688","4","11MQ53","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"689","4","11MQ55","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"690","4","11MQ67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"691","4","11MQ73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"692","4","11MQ74","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"693","4","11MQ78","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"694","4","11MQ84","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"695","4","11MR46","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"696","4","11MR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"697","4","11MR60","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"698","4","11NQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"699","4","11NR01","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"700","4","11NR02","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"701","4","11NR05","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"702","4","11NR06","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"703","5","11KQ85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"704","5","11LQ06","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"705","5","11LQ07","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"706","5","11LQ08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"707","5","11LQ13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"708","5","11LQ14","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"709","5","11LQ15","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"710","5","11LQ16","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"711","5","11LQ18","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"712","5","11LQ19","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"713","5","11LQ23","Black-chinned Hummingbird","T","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"714","5","11LQ24","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"715","5","11LQ54","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"716","5","11LQ63","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"717","5","11LQ66","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"718","5","11LQ68","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"719","5","11LQ93","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"720","5","11LQ94","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"721","5","11LR10","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"722","5","11MQ13","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"723","6","11LR22","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"724","6","11LR24","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"725","6","11LR25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"726","6","11LR32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"727","6","11LR33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"728","6","11LR34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"729","7","11LR37","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"730","7","11LR46","Black-chinned Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"731","7","11LR47","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"732","7","11LR48","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"733","7","11LR49","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"734","7","11LR56","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"735","7","11LR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"736","7","11LS70","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"737","8","10FA43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"738","8","10FA52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"739","8","10FA53","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"740","8","10FA85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"741","8","10FA86","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"742","8","10FV77","Black-chinned Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"743","8","10FV78","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"744","8","10FV79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"745","8","10FV88","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"746","8","10FV89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"747","8","10FV97","Black-chinned Hummingbird","H","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"748","8","10FV98","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"749","9","10FB62","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"750","9","10FB72","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"751","9","10FB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"752","9","10FC90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"753","9","10GC03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"754","9","11LS00","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"755","9","11LS01","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"756","9","11LS02","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"757","9","11LS03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"758","10","11LS13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"759","10","11LS23","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"760","10","11LS30","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"761","10","11LS32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"762","10","11LS34","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"763","10","11LS40","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"764","10","11LS41","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"765","10","11LS44","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"766","10","11LS50","Black-chinned Hummingbird","NY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"767","10","11LS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"768","12","10EB71","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"769","12","10EB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"770","12","10FA32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"771","25","10EC24","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"772","26","10EC67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"773","26","10ED31","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"774","26","10FC51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"775","26","10FC54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"776","27","11MS15","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"777","28","11NS08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"778","28","11NS16","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"779","28","11NS25","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"780","28","11NS35","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"781","1","11NQ79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"782","1","11NQ88","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"783","1","11NQ89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
